Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_proxy,Tool_wear_norm,FailureMode
L,300.2,309.8,1506,41.8,161,0,0,0,0,0,0,9.600000000000025,62950.8,0.6363636363636364,NORMAL
L,298.3,309.0,1339,58.8,35,0,0,0,0,0,0,10.699999999999989,78733.2,0.1383399209486166,NORMAL
L,301.9,310.5,1425,51.1,173,0,0,0,0,0,0,8.600000000000023,72817.5,0.6837944664031621,NORMAL
L,298.7,310.1,1558,37.6,44,0,0,0,0,0,0,11.400000000000034,58580.8,0.1739130434782608,NORMAL
L,302.3,311.5,1530,37.8,57,0,0,0,0,0,0,9.199999999999989,57833.99999999999,0.225296442687747,NORMAL
L,300.2,309.8,1557,33.8,19,0,0,0,0,0,0,9.600000000000025,52626.6,0.075098814229249,NORMAL
L,299.6,310.2,1473,42.7,81,0,0,0,0,0,0,10.599999999999966,62897.100000000006,0.3201581027667984,NORMAL
L,298.4,309.4,1392,50.1,117,0,0,0,0,0,0,11.0,69739.2,0.4624505928853755,NORMAL
L,301.9,310.3,1485,46.3,24,0,0,0,0,0,0,8.400000000000034,68755.5,0.0948616600790513,NORMAL
L,298.3,309.9,1463,43.9,116,0,0,0,0,0,0,11.599999999999966,64225.7,0.458498023715415,NORMAL
L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,10.100000000000025,79598.40000000001,0.6996047430830039,OSF
L,301.8,310.3,1688,28.8,31,0,0,0,0,0,0,8.5,48614.4,0.1225296442687747,NORMAL
L,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,10.800000000000011,54360.9,0.7786561264822134,NORMAL
L,295.7,306.2,2270,14.6,149,1,0,0,1,0,0,10.5,33142.0,0.5889328063241107,PWF
L,298.2,308.4,1666,34.6,74,0,0,0,0,0,0,10.199999999999989,57643.600000000006,0.2924901185770751,NORMAL
L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,9.800000000000011,53605.2,0.3162055335968379,NORMAL
L,298.1,308.0,1456,42.4,59,0,0,0,0,0,0,9.899999999999975,61734.4,0.233201581027668,NORMAL
L,298.5,309.5,1738,25.2,49,0,0,0,0,0,0,11.0,43797.6,0.1936758893280632,NORMAL
L,299.1,308.9,1686,29.6,108,0,0,0,0,0,0,9.799999999999956,49905.600000000006,0.4268774703557312,NORMAL
L,299.8,310.3,1524,34.2,196,0,0,0,0,0,0,10.5,52120.8,0.7747035573122529,NORMAL
L,299.9,310.3,1638,29.1,152,0,0,0,0,0,0,10.400000000000034,47665.8,0.6007905138339921,NORMAL
L,300.5,311.7,1811,26.8,47,0,0,0,0,0,0,11.199999999999989,48534.8,0.1857707509881423,NORMAL
L,299.9,310.4,1408,38.4,144,0,0,0,0,0,0,10.5,54067.2,0.5691699604743083,NORMAL
L,300.1,309.4,1560,47.7,26,0,0,0,0,0,0,9.299999999999956,74412.0,0.1027667984189723,NORMAL
L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,9.700000000000044,59953.0,0.2687747035573122,NORMAL
L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,9.5,59397.9,0.766798418972332,NORMAL
L,296.9,307.5,1354,44.4,16,0,0,0,0,0,0,10.600000000000025,60117.6,0.0632411067193675,NORMAL
L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,9.899999999999975,45397.4,0.0,NORMAL
L,300.6,310.4,2007,19.8,116,0,0,0,0,0,0,9.799999999999956,39738.6,0.458498023715415,NORMAL
L,298.2,308.6,1353,54.1,38,0,0,0,0,0,0,10.400000000000034,73197.3,0.150197628458498,NORMAL
L,300.4,309.8,1342,52.5,68,0,0,0,0,0,0,9.400000000000034,70455.0,0.2687747035573122,NORMAL
L,300.3,311.5,1378,47.5,64,0,0,0,0,0,0,11.199999999999989,65455.0,0.2529644268774703,NORMAL
L,295.8,306.4,1356,48.0,99,0,0,0,0,0,0,10.599999999999966,65088.0,0.391304347826087,NORMAL
L,299.9,309.5,1567,35.5,171,0,0,0,0,0,0,9.600000000000025,55628.5,0.6758893280632411,NORMAL
L,300.5,310.3,1336,57.1,29,0,0,0,0,0,0,9.800000000000011,76285.6,0.1146245059288537,NORMAL
L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,10.0,80472.0,0.1304347826086956,NORMAL
L,300.2,311.4,1331,49.8,143,0,0,0,0,0,0,11.199999999999989,66283.8,0.5652173913043478,NORMAL
L,300.5,310.6,1499,45.2,8,0,0,0,0,0,0,10.100000000000025,67754.8,0.0316205533596837,NORMAL
L,299.1,310.1,1486,40.7,39,0,0,0,0,0,0,11.0,60480.2,0.1541501976284585,NORMAL
L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,10.100000000000025,70462.0,0.2411067193675889,NORMAL
L,300.3,309.9,1540,39.9,203,0,0,0,0,0,0,9.599999999999966,61446.0,0.8023715415019763,NORMAL
L,298.8,309.9,1629,31.9,49,0,0,0,0,0,0,11.099999999999966,51965.1,0.1936758893280632,NORMAL
L,301.3,311.3,1474,50.7,10,0,0,0,0,0,0,10.0,74731.8,0.0395256916996047,NORMAL
L,303.4,312.3,1680,30.6,67,0,0,0,0,0,0,8.900000000000034,51408.0,0.2648221343873518,NORMAL
L,295.6,306.2,1650,28.2,35,0,0,0,0,0,0,10.599999999999966,46530.0,0.1383399209486166,NORMAL
L,303.4,311.8,1366,50.9,200,1,0,1,0,0,0,8.400000000000034,69529.4,0.7905138339920948,HDF
L,298.8,309.8,1563,33.7,143,0,0,0,0,0,0,11.0,52673.100000000006,0.5652173913043478,NORMAL
L,304.0,313.0,1350,61.1,88,0,0,0,0,0,0,9.0,82485.0,0.3478260869565217,NORMAL
L,304.4,313.6,1507,43.1,13,0,0,0,0,0,0,9.200000000000044,64951.7,0.0513833992094861,NORMAL
L,300.6,309.6,1423,49.1,74,0,0,0,0,0,0,9.0,69869.3,0.2924901185770751,NORMAL
L,302.5,311.6,1419,43.7,39,0,0,0,0,0,0,9.100000000000025,62010.3,0.1541501976284585,NORMAL
L,301.7,310.7,1532,39.8,92,0,0,0,0,0,0,9.0,60973.6,0.3636363636363636,NORMAL
L,300.6,310.1,1541,42.0,23,0,0,0,0,0,0,9.5,64722.0,0.0909090909090909,NORMAL
L,297.2,308.5,1518,44.3,163,0,0,0,0,0,0,11.300000000000011,67247.4,0.6442687747035574,NORMAL
L,297.7,307.4,1643,36.5,55,0,0,0,0,0,0,9.699999999999989,59969.5,0.217391304347826,NORMAL
L,297.2,308.0,1869,25.4,163,0,0,0,0,0,0,10.800000000000011,47472.6,0.6442687747035574,NORMAL
L,301.9,310.5,1892,21.8,177,0,0,0,0,0,0,8.600000000000023,41245.6,0.6996047430830039,NORMAL
L,301.0,309.7,1491,42.9,165,0,0,0,0,0,0,8.699999999999989,63963.9,0.6521739130434783,NORMAL
L,300.0,309.5,1728,26.0,37,0,0,0,0,0,0,9.5,44928.0,0.1462450592885375,NORMAL
L,299.0,310.2,1575,37.8,42,0,0,0,0,0,0,11.199999999999989,59534.99999999999,0.1660079051383399,NORMAL
L,299.0,310.3,1929,24.4,180,0,0,0,0,0,0,11.300000000000011,47067.6,0.7114624505928854,NORMAL
L,298.0,309.2,1378,49.7,94,0,0,0,0,0,0,11.199999999999989,68486.6,0.3715415019762846,NORMAL
L,298.8,309.8,1753,27.5,130,0,0,0,0,0,0,11.0,48207.5,0.5138339920948617,NORMAL
L,304.2,313.3,1464,45.9,48,0,0,0,0,0,0,9.100000000000025,67197.59999999999,0.1897233201581027,NORMAL
L,301.0,312.0,1447,36.8,31,0,0,0,0,0,0,11.0,53249.6,0.1225296442687747,NORMAL
L,300.6,310.8,1533,38.5,117,0,0,0,0,0,0,10.199999999999989,59020.5,0.4624505928853755,NORMAL
L,298.2,308.7,1991,20.5,36,0,0,0,0,0,0,10.5,40815.5,0.1422924901185771,NORMAL
L,301.8,310.7,1644,33.4,68,0,0,0,0,0,0,8.899999999999977,54909.6,0.2687747035573122,NORMAL
L,301.6,310.8,1726,26.7,150,0,0,0,0,0,0,9.199999999999989,46084.2,0.5928853754940712,NORMAL
L,303.2,311.2,1404,50.9,31,0,0,0,0,0,0,8.0,71463.59999999999,0.1225296442687747,NORMAL
L,298.9,308.5,1387,57.3,154,0,0,0,0,0,0,9.600000000000025,79475.09999999999,0.6086956521739131,NORMAL
L,301.7,310.6,1545,42.1,68,0,0,0,0,0,0,8.900000000000034,65044.5,0.2687747035573122,NORMAL
L,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,10.700000000000044,56409.5,0.7549407114624506,NORMAL
L,303.4,312.8,1360,50.8,94,0,0,0,0,0,0,9.400000000000034,69088.0,0.3715415019762846,NORMAL
L,298.9,309.8,1411,56.3,84,0,0,0,0,0,0,10.900000000000034,79439.3,0.3320158102766798,NORMAL
L,298.4,308.1,1598,32.7,94,0,0,0,0,0,0,9.700000000000044,52254.600000000006,0.3715415019762846,NORMAL
L,298.3,309.6,1527,30.9,189,0,0,0,0,0,0,11.300000000000011,47184.3,0.7470355731225297,NORMAL
L,303.5,312.9,1275,64.4,113,0,0,0,0,0,0,9.399999999999975,82110.0,0.4466403162055335,NORMAL
L,300.6,309.4,2496,13.5,111,0,0,0,0,0,0,8.799999999999955,33696.0,0.4387351778656126,NORMAL
L,297.7,309.7,1498,41.0,176,0,0,0,0,0,0,12.0,61418.0,0.6956521739130435,NORMAL
L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,9.399999999999975,64353.6,0.6837944664031621,NORMAL
L,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,9.5,63376.6,0.067193675889328,NORMAL
L,300.7,312.3,1548,37.9,58,0,0,0,0,0,0,11.600000000000025,58669.2,0.2292490118577075,NORMAL
L,300.5,309.3,1465,46.0,89,0,0,0,0,0,0,8.800000000000011,67390.0,0.3517786561264822,NORMAL
L,298.8,310.1,1574,36.2,181,0,0,0,0,0,0,11.300000000000011,56978.8,0.7154150197628458,NORMAL
L,302.2,311.3,1382,46.4,94,0,0,0,0,0,0,9.100000000000025,64124.8,0.3715415019762846,NORMAL
L,301.7,309.5,1298,65.5,229,1,0,1,0,1,0,7.800000000000011,85019.0,0.9051383399209486,HDF
L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,11.400000000000034,60472.600000000006,0.0553359683794466,NORMAL
L,302.0,311.0,1686,32.5,25,0,0,0,0,0,0,9.0,54795.0,0.0988142292490118,NORMAL
L,300.4,309.4,1412,51.6,153,0,0,0,0,0,0,9.0,72859.2,0.6047430830039525,NORMAL
L,298.6,310.1,1721,27.2,5,0,0,0,0,0,0,11.5,46811.2,0.0197628458498023,NORMAL
L,301.3,310.1,1558,36.3,184,0,0,0,0,0,0,8.800000000000011,56555.4,0.7272727272727273,NORMAL
L,300.2,309.7,1656,34.3,120,0,0,0,0,0,0,9.5,56800.8,0.4743083003952569,NORMAL
L,297.6,309.2,1611,33.1,155,0,0,0,0,0,0,11.599999999999966,53324.100000000006,0.6126482213438735,NORMAL
L,299.1,308.2,1319,60.3,36,0,0,0,0,0,0,9.099999999999966,79535.7,0.1422924901185771,NORMAL
L,301.9,311.0,1541,38.9,193,0,0,0,0,0,0,9.100000000000025,59944.9,0.7628458498023716,NORMAL
L,299.6,309.2,1425,45.9,133,0,0,0,0,0,0,9.599999999999966,65407.5,0.525691699604743,NORMAL
L,302.5,310.2,1477,41.6,16,0,0,0,0,0,0,7.699999999999989,61443.2,0.0632411067193675,NORMAL
L,298.0,308.1,1877,24.3,0,0,0,0,0,0,0,10.100000000000025,45611.1,0.0,NORMAL
L,299.1,308.8,1502,46.7,197,0,0,0,0,0,0,9.699999999999989,70143.40000000001,0.7786561264822134,NORMAL
L,300.0,309.1,1489,40.3,7,0,0,0,0,0,0,9.100000000000025,60006.7,0.0276679841897233,NORMAL
L,297.5,308.9,1427,50.4,17,0,0,0,0,0,0,11.399999999999975,71920.8,0.067193675889328,NORMAL
L,303.5,312.9,1501,44.0,128,0,0,0,0,0,0,9.399999999999975,66044.0,0.5059288537549407,NORMAL
L,295.4,305.8,1407,50.7,192,0,0,0,0,0,0,10.400000000000034,71334.90000000001,0.758893280632411,NORMAL
L,299.0,308.9,1511,35.9,16,0,0,0,0,0,0,9.899999999999975,54244.9,0.0632411067193675,NORMAL
L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,10.5,38735.1,0.7154150197628458,NORMAL
L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,9.899999999999975,45058.0,0.0316205533596837,NORMAL
L,303.5,312.8,1877,22.3,96,0,0,0,0,0,0,9.300000000000011,41857.1,0.3794466403162055,NORMAL
L,295.6,306.3,1636,32.7,56,0,0,0,0,0,0,10.699999999999989,53497.2,0.2213438735177865,NORMAL
L,302.3,311.0,1609,31.0,190,0,0,0,0,0,0,8.699999999999989,49879.0,0.7509881422924901,NORMAL
L,303.9,313.2,1540,44.4,119,0,0,0,0,0,0,9.300000000000011,68376.0,0.4703557312252964,NORMAL
L,300.4,309.3,1671,35.0,209,0,0,0,0,0,0,8.900000000000034,58485.0,0.8260869565217391,NORMAL
L,300.6,309.8,1629,37.6,162,0,0,0,0,0,0,9.199999999999989,61250.4,0.6403162055335968,NORMAL
L,303.2,312.6,1281,57.0,144,0,0,0,0,0,0,9.400000000000034,73017.0,0.5691699604743083,NORMAL
L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,11.5,59076.9,0.1383399209486166,NORMAL
L,302.5,310.3,1584,35.5,158,0,0,0,0,0,0,7.800000000000011,56232.0,0.6245059288537549,NORMAL
L,302.6,310.5,1596,32.8,193,0,0,0,0,0,0,7.899999999999977,52348.8,0.7628458498023716,NORMAL
L,299.2,309.1,1387,48.7,4,0,0,0,0,0,0,9.900000000000034,67546.90000000001,0.0158102766798418,NORMAL
L,298.5,309.6,1724,26.4,100,0,0,0,0,0,0,11.100000000000025,45513.6,0.3952569169960474,NORMAL
L,298.0,307.7,1407,43.9,205,0,0,0,0,0,0,9.699999999999989,61767.3,0.8102766798418972,NORMAL
L,301.3,310.6,1529,41.8,176,0,0,0,0,0,0,9.300000000000011,63912.2,0.6956521739130435,NORMAL
L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,9.5,64104.8,0.5810276679841897,NORMAL
L,299.8,311.2,1369,46.2,146,0,0,0,0,0,0,11.399999999999975,63247.8,0.5770750988142292,NORMAL
L,303.8,313.1,2497,13.0,5,1,0,0,1,0,0,9.300000000000011,32461.0,0.0197628458498023,PWF
L,298.9,309.5,1645,31.1,169,0,0,0,0,0,0,10.600000000000025,51159.5,0.6679841897233202,NORMAL
L,301.3,311.0,1542,35.1,204,0,0,0,0,0,0,9.699999999999989,54124.2,0.8063241106719368,NORMAL
L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0,8.599999999999966,79026.40000000001,0.2687747035573122,NORMAL
L,297.5,308.5,1306,50.7,38,0,0,0,0,0,0,11.0,66214.2,0.150197628458498,NORMAL
L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0,11.400000000000034,67289.8,0.849802371541502,NORMAL
L,301.2,311.0,1761,29.1,195,0,0,0,0,0,0,9.800000000000011,51245.100000000006,0.7707509881422925,NORMAL
L,297.7,307.2,1392,43.0,197,0,0,0,0,0,0,9.5,59856.0,0.7786561264822134,NORMAL
L,297.2,308.6,1578,34.4,76,0,0,0,0,0,0,11.400000000000034,54283.2,0.300395256916996,NORMAL
L,298.8,309.7,1225,63.4,37,0,0,0,0,0,0,10.899999999999975,77665.0,0.1462450592885375,NORMAL
L,301.1,310.1,1457,39.6,215,0,0,0,0,0,0,9.0,57697.2,0.849802371541502,NORMAL
L,302.5,310.5,1436,36.5,43,0,0,0,0,0,0,8.0,52414.0,0.1699604743083003,NORMAL
L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,9.800000000000011,77817.40000000001,0.8537549407114624,OSF
L,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,10.100000000000025,56471.0,0.4347826086956521,NORMAL
L,300.7,310.6,1720,30.3,96,0,0,0,0,0,0,9.900000000000034,52116.0,0.3794466403162055,NORMAL
L,298.9,308.2,1686,30.4,53,0,0,0,0,0,0,9.300000000000011,51254.4,0.2094861660079051,NORMAL
L,299.1,310.0,1367,56.3,203,1,0,0,0,1,0,10.899999999999975,76962.09999999999,0.8023715415019763,OSF
L,299.0,310.3,1431,39.9,157,0,0,0,0,0,0,11.300000000000011,57096.9,0.6205533596837944,NORMAL
L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,9.700000000000044,58782.0,0.1106719367588932,NORMAL
L,302.0,310.8,1615,29.0,235,1,1,0,0,0,0,8.800000000000011,46835.0,0.9288537549407114,TWF
L,301.8,310.0,1642,32.6,201,0,0,0,0,0,0,8.199999999999989,53529.2,0.7944664031620553,NORMAL
L,301.6,309.8,1472,42.5,91,0,0,0,0,0,0,8.199999999999989,62560.0,0.3596837944664031,NORMAL
L,300.3,310.4,1336,54.4,52,0,0,0,0,0,0,10.099999999999966,72678.4,0.2055335968379446,NORMAL
L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0,9.699999999999989,68726.9,0.2450592885375494,NORMAL
L,303.8,312.5,1372,45.7,180,0,0,0,0,0,0,8.699999999999989,62700.4,0.7114624505928854,NORMAL
L,299.4,309.2,1607,31.7,145,0,0,0,0,0,0,9.800000000000011,50941.9,0.5731225296442688,NORMAL
L,299.1,310.1,1435,48.8,229,1,0,0,0,1,0,11.0,70028.0,0.9051383399209486,OSF
L,302.5,310.4,1967,20.3,50,0,0,0,0,0,0,7.899999999999977,39930.1,0.1976284584980237,NORMAL
L,299.2,308.3,1410,43.0,26,0,0,0,0,0,0,9.100000000000025,60630.0,0.1027667984189723,NORMAL
L,300.2,309.5,2183,17.8,39,0,0,0,0,0,0,9.300000000000011,38857.4,0.1541501976284585,NORMAL
L,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,9.400000000000034,45765.5,0.841897233201581,NORMAL
L,300.3,309.9,1570,34.0,31,0,0,0,0,0,0,9.599999999999966,53380.0,0.1225296442687747,NORMAL
L,298.1,309.9,1642,30.4,58,0,0,0,0,0,0,11.799999999999956,49916.8,0.2292490118577075,NORMAL
L,298.5,310.0,1492,41.2,19,0,0,0,0,0,0,11.5,61470.4,0.075098814229249,NORMAL
L,299.5,309.3,1422,49.2,179,0,0,0,0,0,0,9.800000000000011,69962.40000000001,0.7075098814229249,NORMAL
L,298.7,309.0,1565,35.1,152,0,0,0,0,0,0,10.300000000000011,54931.5,0.6007905138339921,NORMAL
L,300.6,310.6,1514,39.5,87,0,0,0,0,0,0,10.0,59803.0,0.3438735177865613,NORMAL
L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,10.5,49662.0,0.1383399209486166,NORMAL
L,298.0,308.8,1496,44.9,179,0,0,0,0,0,0,10.800000000000011,67170.4,0.7075098814229249,NORMAL
L,298.3,307.9,1435,39.9,143,0,0,0,0,0,0,9.599999999999966,57256.5,0.5652173913043478,NORMAL
L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,9.5,72652.8,0.6482213438735178,NORMAL
L,303.7,312.5,1670,26.1,139,0,0,0,0,0,0,8.800000000000011,43587.0,0.549407114624506,NORMAL
L,300.8,311.4,1492,40.6,20,0,0,0,0,0,0,10.599999999999966,60575.2,0.0790513833992094,NORMAL
L,300.9,310.4,1454,43.1,43,0,0,0,0,0,0,9.5,62667.4,0.1699604743083003,NORMAL
L,296.2,307.0,1414,48.3,162,0,0,0,0,0,0,10.800000000000011,68296.2,0.6403162055335968,NORMAL
L,300.1,309.4,1559,39.7,24,0,0,0,0,0,0,9.299999999999956,61892.3,0.0948616600790513,NORMAL
L,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,11.200000000000044,72727.2,0.4387351778656126,NORMAL
L,302.7,312.2,1611,34.1,186,0,0,0,0,0,0,9.5,54935.100000000006,0.7351778656126482,NORMAL
L,298.6,309.6,1533,40.7,106,0,0,0,0,0,0,11.0,62393.100000000006,0.4189723320158103,NORMAL
L,300.4,309.8,1549,38.9,150,0,0,0,0,0,0,9.400000000000034,60256.1,0.5928853754940712,NORMAL
L,301.7,310.8,1622,37.8,0,0,0,0,0,0,0,9.100000000000025,61311.6,0.0,NORMAL
L,302.3,310.9,1459,35.0,32,0,0,0,0,0,0,8.599999999999966,51065.0,0.1264822134387351,NORMAL
L,298.6,308.4,1559,36.6,188,0,0,0,0,0,0,9.799999999999956,57059.4,0.7430830039525692,NORMAL
L,298.0,308.7,1771,26.2,206,0,0,0,0,0,0,10.699999999999989,46400.2,0.8142292490118577,NORMAL
L,298.3,309.3,1337,56.1,206,1,0,0,0,1,0,11.0,75005.7,0.8142292490118577,OSF
L,301.4,310.3,1492,41.4,195,0,0,0,0,0,0,8.900000000000034,61768.8,0.7707509881422925,NORMAL
L,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,10.799999999999956,58169.4,0.6837944664031621,NORMAL
L,297.9,307.7,1308,55.2,87,0,0,0,0,0,0,9.800000000000011,72201.6,0.3438735177865613,NORMAL
L,304.2,313.4,1639,32.7,63,0,0,0,0,0,0,9.199999999999989,53595.3,0.2490118577075099,NORMAL
L,303.4,311.8,1401,53.0,208,1,0,0,0,1,0,8.400000000000034,74253.0,0.8221343873517787,OSF
L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,9.5,60253.100000000006,0.067193675889328,NORMAL
L,298.0,308.7,1626,36.7,210,0,0,0,0,0,0,10.699999999999989,59674.2,0.8300395256916996,NORMAL
L,297.6,309.0,1822,25.4,202,0,0,0,0,0,0,11.399999999999975,46278.8,0.7984189723320159,NORMAL
L,300.8,310.6,1663,30.6,139,0,0,0,0,0,0,9.800000000000011,50887.8,0.549407114624506,NORMAL
L,295.6,306.2,1612,31.2,131,0,0,0,0,0,0,10.599999999999966,50294.4,0.5177865612648221,NORMAL
L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,9.799999999999956,87047.8,0.0395256916996047,PWF
L,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,9.100000000000025,62344.5,0.0,NORMAL
L,300.6,309.7,1593,32.4,76,0,0,0,0,0,0,9.099999999999966,51613.2,0.300395256916996,NORMAL
L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0,11.099999999999966,43623.2,0.1343873517786561,NORMAL
L,300.7,310.7,1431,39.3,22,0,0,0,0,0,0,10.0,56238.3,0.0869565217391304,NORMAL
L,300.7,310.9,1535,37.1,113,0,0,0,0,0,0,10.199999999999989,56948.5,0.4466403162055335,NORMAL
L,298.1,308.5,1498,49.4,5,0,0,0,0,0,0,10.399999999999975,74001.2,0.0197628458498023,NORMAL
L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,9.199999999999989,55242.0,0.3517786561264822,NORMAL
L,298.4,307.9,1981,23.2,16,0,0,0,0,0,0,9.5,45959.2,0.0632411067193675,NORMAL
L,298.4,309.6,1710,27.3,163,1,0,0,0,0,0,11.200000000000044,46683.0,0.6442687747035574,NORMAL
L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,10.300000000000011,71208.8,0.2687747035573122,NORMAL
L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,11.899999999999975,54060.1,0.2687747035573122,NORMAL
L,297.4,308.4,1328,61.8,98,0,0,0,0,0,0,11.0,82070.4,0.3873517786561264,NORMAL
L,300.7,312.4,1470,38.6,56,0,0,0,0,0,0,11.699999999999989,56742.0,0.2213438735177865,NORMAL
L,297.7,308.8,1616,34.2,114,0,0,0,0,0,0,11.100000000000025,55267.2,0.4505928853754941,NORMAL
L,297.4,308.3,1548,46.6,7,0,0,0,0,0,0,10.900000000000034,72136.8,0.0276679841897233,NORMAL
L,301.2,310.4,1470,44.0,113,0,0,0,0,0,0,9.199999999999989,64680.0,0.4466403162055335,NORMAL
L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0,9.0,60545.8,0.0316205533596837,NORMAL
L,300.4,310.8,1390,52.5,144,0,0,0,0,0,0,10.400000000000034,72975.0,0.5691699604743083,NORMAL
L,301.3,310.4,1507,39.1,194,0,0,0,0,0,0,9.099999999999966,58923.7,0.766798418972332,NORMAL
L,299.4,309.1,1304,50.5,153,0,0,0,0,0,0,9.700000000000044,65852.0,0.6047430830039525,NORMAL
L,301.3,310.6,1416,45.2,88,0,0,0,0,0,0,9.300000000000011,64003.2,0.3478260869565217,NORMAL
L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,9.800000000000011,53034.8,0.5098814229249012,NORMAL
L,297.0,307.8,1396,50.0,96,0,0,0,0,0,0,10.800000000000011,69800.0,0.3794466403162055,NORMAL
L,301.2,311.2,1558,34.1,204,0,0,0,0,0,0,10.0,53127.8,0.8063241106719368,NORMAL
L,303.8,312.9,1367,49.9,192,0,0,0,0,0,0,9.099999999999966,68213.3,0.758893280632411,NORMAL
L,301.4,311.3,1674,33.3,46,0,0,0,0,0,0,9.900000000000034,55744.2,0.1818181818181818,NORMAL
L,302.4,310.1,1556,32.9,132,0,0,0,0,0,0,7.700000000000045,51192.4,0.5217391304347826,NORMAL
L,301.9,310.8,1519,39.0,90,0,0,0,0,0,0,8.900000000000034,59241.0,0.3557312252964427,NORMAL
L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0,10.699999999999989,77449.2,0.857707509881423,OSF
L,303.5,312.6,1496,39.0,21,0,0,0,0,0,0,9.100000000000025,58344.0,0.0830039525691699,NORMAL
L,302.1,310.6,1459,47.6,93,0,0,0,0,0,0,8.5,69448.40000000001,0.3675889328063241,NORMAL
L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0,11.400000000000034,49786.0,0.7865612648221344,NORMAL
L,297.7,307.6,1844,21.9,61,0,0,0,0,0,0,9.900000000000034,40383.6,0.2411067193675889,NORMAL
L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,10.399999999999975,51118.0,0.0869565217391304,NORMAL
L,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,9.300000000000011,55786.5,0.4980237154150198,NORMAL
L,298.3,309.1,1537,43.0,123,0,0,0,0,0,0,10.800000000000011,66091.0,0.4861660079051383,NORMAL
L,297.0,307.6,1680,35.8,20,0,0,0,0,0,0,10.600000000000025,60143.99999999999,0.0790513833992094,NORMAL
L,300.2,311.5,1549,37.2,67,0,0,0,0,0,0,11.300000000000011,57622.8,0.2648221343873518,NORMAL
L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,10.700000000000044,69478.5,0.7233201581027668,NORMAL
L,298.9,308.5,1580,39.1,119,0,0,0,0,0,0,9.600000000000025,61778.0,0.4703557312252964,NORMAL
L,298.9,310.6,1406,43.8,12,0,0,0,0,0,0,11.700000000000044,61582.8,0.0474308300395256,NORMAL
L,298.3,308.0,1442,47.3,65,0,0,0,0,0,0,9.699999999999989,68206.59999999999,0.2569169960474308,NORMAL
L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,54347.4,0.0,NORMAL
L,296.7,307.6,1516,37.4,146,0,0,0,0,0,0,10.900000000000034,56698.4,0.5770750988142292,NORMAL
L,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,9.600000000000025,58248.0,0.6245059288537549,NORMAL
L,302.3,310.1,1353,50.9,36,1,0,1,0,0,0,7.800000000000011,68867.7,0.1422924901185771,HDF
L,298.2,309.0,1418,44.2,87,0,0,0,0,0,0,10.800000000000011,62675.600000000006,0.3438735177865613,NORMAL
L,303.8,312.7,1596,36.6,134,0,0,0,0,0,0,8.899999999999977,58413.600000000006,0.5296442687747036,NORMAL
L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0,9.5,71174.4,0.1225296442687747,NORMAL
